Sentence,new_sentence,tags,tokens
The majority live in the district between the Maluti mountains and the Caledon river.,The majority live in the district between the Maluti Waddington and the Caledon river.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['The', 'majority', 'live', 'in', 'the', 'district', 'between', 'the', 'Maluti', 'Waddington', 'and', 'the', 'Caledon', 'river', '.']"
"The island is the flat summit of a submarine mountain more than 15,000 ft.","The island is the flat summit of a submarine Meru more than 15,000 ft.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'island', 'is', 'the', 'flat', 'summit', 'of', 'a', 'submarine', 'Meru', 'more', 'than', '15', '000', 'ft', '.']"
"I spent the autumn months with my family at our summer cottage, on a mountain about fourteen miles from Tuscumbia.","I spent the autumn months with my family at our summer cottage, on a Whistler Mountain about fourteen miles from Tuscumbia.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['I', 'spent', 'the', 'autumn', 'months', 'with', 'my', 'family', 'at', 'our', 'summer', 'cottage', 'on', 'a', 'Whistler', 'Mountain', 'about', 'fourteen', 'miles', 'from', 'Tuscumbia', '.']"
Your mother will probably object to your climbing the mountain.,Your mother will probably object to your climbing the Sangre de Cristo Mountains.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O']","['Your', 'mother', 'will', 'probably', 'object', 'to', 'your', 'climbing', 'the', 'Sangre', 'de', 'Cristo', 'Mountains', '.']"
"A great circle, drawn through East Cape and the southern point of Arabia, passes nearly along the coast-line of the Arctic Ocean, over the Ural Mountains, through the western part of the Caspian, and nearly along the boundary between Persia and Asiatic Turkey.","A great circle, drawn through East Cape and the southern point of Arabia, passes nearly along the coast-line of the Arctic Ocean, over the Ural Mountains, through the western part of the Caspian, and nearly along the boundary between Persia and Asiatic Turkey.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['A', 'great', 'circle', 'drawn', 'through', 'East', 'Cape', 'and', 'the', 'southern', 'point', 'of', 'Arabia', 'passes', 'nearly', 'along', 'the', 'coast', 'line', 'of', 'the', 'Arctic', 'Ocean', 'over', 'the', 'Ural', 'Mountains', 'through', 'the', 'western', 'part', 'of', 'the', 'Caspian', 'and', 'nearly', 'along', 'the', 'boundary', 'between', 'Persia', 'and', 'Asiatic', 'Turkey', '.']"
"They occur up mountain slopes as far as vegetation extends, in tropical valleys and forests, in open grassy plains, in sandy deserts, and even in fresh-water ponds and between tide-marks on the seashore.","They occur up Mount Lemmington slopes as far as vegetation extends, in tropical valleys and forests, in open grassy plains, in sandy deserts, and even in fresh-water ponds and between tide-marks on the seashore.","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['They', 'occur', 'up', 'Mount', 'Lemmington', 'slopes', 'as', 'far', 'as', 'vegetation', 'extends', 'in', 'tropical', 'valleys', 'and', 'forests', 'in', 'open', 'grassy', 'plains', 'in', 'sandy', 'deserts', 'and', 'even', 'in', 'fresh', 'water', 'ponds', 'and', 'between', 'tide', 'marks', 'on', 'the', 'seashore', '.']"
"Wild ginger, elder and sumach are common, and in the mountain areas, rhododendrons, mountain laurel and azaleas.","Wild ginger, elder and sumach are common, and in the Puncak Jaya areas, rhododendrons, Kangchenjunga laurel and azaleas.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']","['Wild', 'ginger', 'elder', 'and', 'sumach', 'are', 'common', 'and', 'in', 'the', 'Puncak', 'Jaya', 'areas', 'rhododendrons', 'Kangchenjunga', 'laurel', 'and', 'azaleas', '.']"
"We collect the money, the customer gets to relax, enjoy this gorgeous mountain scenery and eat your fresh blueberry muffins.","We collect the money, the customer gets to relax, enjoy this gorgeous Elbrus scenery and eat your fresh blueberry muffins.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['We', 'collect', 'the', 'money', 'the', 'customer', 'gets', 'to', 'relax', 'enjoy', 'this', 'gorgeous', 'Elbrus', 'scenery', 'and', 'eat', 'your', 'fresh', 'blueberry', 'muffins', '.']"
"It was unreal rocketing down this mountain, in pursuit of an unknown someone, one minute, surely Jeffrey Byrne, the next minute someone else.","It was unreal rocketing down this Mount McKinley, in pursuit of an unknown someone, one minute, surely Jeffrey Byrne, the next minute someone else.","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['It', 'was', 'unreal', 'rocketing', 'down', 'this', 'Mount', 'McKinley', 'in', 'pursuit', 'of', 'an', 'unknown', 'someone', 'one', 'minute', 'surely', 'Jeffrey', 'Byrne', 'the', 'next', 'minute', 'someone', 'else', '.']"
"I think now that he knows you were on the mountain and you suspect something about the vodka, he realizes you heard the siren so he's setting it up to look like it was me, not him, who chased Billy.","I think now that he knows you were on the Red Mountains and you suspect something about the vodka, he realizes you heard the siren so he's setting it up to look like it was me, not him, who chased Billy.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['I', 'think', 'now', 'that', 'he', 'knows', 'you', 'were', 'on', 'the', 'Red', 'Mountains', 'and', 'you', 'suspect', 'something', 'about', 'the', 'vodka', 'he', 'realizes', 'you', 'heard', 'the', 'siren', 'so', 'he', 's', 'setting', 'it', 'up', 'to', 'look', 'like', 'it', 'was', 'me', 'not', 'him', 'who', 'chased', 'Billy', '.']"
"The Umbrian town had three gates only, and probably lay on the steep mountain side as the present town does, while the Roman city lay in the lower ground.","The Umbrian town had three gates only, and probably lay on the steep Roraima side as the present town does, while the Roman city lay in the lower ground.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Umbrian', 'town', 'had', 'three', 'gates', 'only', 'and', 'probably', 'lay', 'on', 'the', 'steep', 'Roraima', 'side', 'as', 'the', 'present', 'town', 'does', 'while', 'the', 'Roman', 'city', 'lay', 'in', 'the', 'lower', 'ground', '.']"
"To the north of these mountains, stretching towards the Danube, is the Alpine foothill region, composed partly of terraces and partly of swelling undulations, of which the most important is the Hausruckwald.","To the north of these Mount Cerro Torre, stretching towards the Danube, is the Alpine foothill region, composed partly of terraces and partly of swelling undulations, of which the most important is the Hausruckwald.","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['To', 'the', 'north', 'of', 'these', 'Mount', 'Cerro', 'Torre', 'stretching', 'towards', 'the', 'Danube', 'is', 'the', 'Alpine', 'foothill', 'region', 'composed', 'partly', 'of', 'terraces', 'and', 'partly', 'of', 'swelling', 'undulations', 'of', 'which', 'the', 'most', 'important', 'is', 'the', 'Hausruckwald', '.']"
"Southern China is very different in structure, consisting largely of folded mountain chains, but the geological succession is very similar, and excepting near the Tibetan and Burmese borders, there are no marine deposits of Mesozoic or Tertiary age.","Southern China is very different in structure, consisting largely of folded Makalu chains, but the geological succession is very similar, and excepting near the Tibetan and Burmese borders, there are no marine deposits of Mesozoic or Tertiary age.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Southern', 'China', 'is', 'very', 'different', 'in', 'structure', 'consisting', 'largely', 'of', 'folded', 'Makalu', 'chains', 'but', 'the', 'geological', 'succession', 'is', 'very', 'similar', 'and', 'excepting', 'near', 'the', 'Tibetan', 'and', 'Burmese', 'borders', 'there', 'are', 'no', 'marine', 'deposits', 'of', 'Mesozoic', 'or', 'Tertiary', 'age', '.']"
"But then so was the scream of a mountain lion, and she had never seen one of those, either.","But then so was the scream of a Cotswolds lion, and she had never seen one of those, either.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['But', 'then', 'so', 'was', 'the', 'scream', 'of', 'a', 'Cotswolds', 'lion', 'and', 'she', 'had', 'never', 'seen', 'one', 'of', 'those', 'either', '.']"
"West of Ararat high hills extend along the Black Sea, between which and the Taurus range lies the plateau of Asia Minor, reaching to the Aegean Sea; the mountains along the Black Sea, on which are the Olympus and Ida of the ancients, rise to 6000 or 7000 ft.; the Taurus is more lofty, reaching 8000 and 10,000 ft.; both ranges decline in altitude as they approach the Mediterranean.","West of Ararat high hills extend along the Black Sea, between which and the Taurus range lies the plateau of Asia Minor, reaching to the Aegean Sea; the Mount Denali along the Black Sea, on which are the Olympus and Ida of the ancients, rise to 6000 or 7000 ft.; the Taurus is more lofty, reaching 8000 and 10,000 ft.; both ranges decline in altitude as they approach the Mediterranean.","['O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['West', 'of', 'Ararat', 'high', 'hills', 'extend', 'along', 'the', 'Black', 'Sea', 'between', 'which', 'and', 'the', 'Taurus', 'range', 'lies', 'the', 'plateau', 'of', 'Asia', 'Minor', 'reaching', 'to', 'the', 'Aegean', 'Sea', 'the', 'Mount', 'Denali', 'along', 'the', 'Black', 'Sea', 'on', 'which', 'are', 'the', 'Olympus', 'and', 'Ida', 'of', 'the', 'ancients', 'rise', 'to', '6000', 'or', '7000', 'ft', '.', 'the', 'Taurus', 'is', 'more', 'lofty', 'reaching', '8000', 'and', '10', '000', 'ft', '.', 'both', 'ranges', 'decline', 'in', 'altitude', 'as', 'they', 'approach', 'the', 'Mediterranean', '.']"
"The tree which supplies the materials for the pith paper of the Chinese is not uncommon, and the cassia tree is found in the mountains.","The tree which supplies the materials for the pith paper of the Chinese is not uncommon, and the cassia tree is found in the Sayan Mountains.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']","['The', 'tree', 'which', 'supplies', 'the', 'materials', 'for', 'the', 'pith', 'paper', 'of', 'the', 'Chinese', 'is', 'not', 'uncommon', 'and', 'the', 'cassia', 'tree', 'is', 'found', 'in', 'the', 'Sayan', 'Mountains', '.']"
The distribution of mountain barriers in the Old and New Worlds is in striking contrast.,The distribution of Punakha barriers in the Old and New Worlds is in striking contrast.,"['O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'distribution', 'of', 'Punakha', 'barriers', 'in', 'the', 'Old', 'and', 'New', 'Worlds', 'is', 'in', 'striking', 'contrast', '.']"
The mountains haven't changed and there are a lot of buildings still standing from the last century.,The Kosciuszko haven't changed and there are a lot of buildings still standing from the last century.,"['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Kosciuszko', 'haven', 't', 'changed', 'and', 'there', 'are', 'a', 'lot', 'of', 'buildings', 'still', 'standing', 'from', 'the', 'last', 'century', '.']"
"He fought an indecisive battle with Sorley Boy MacDonnell near Coleraine in 1564, and the following year marched from Antrim through the mountains by Clogh to the neighbourhood of Ballycastle, where he routed the MacDonnells and took Sorley Boy prisoner.","He fought an indecisive battle with Sorley Boy MacDonnell near Coleraine in 1564, and the following year marched from Antrim through the Crillon by Clogh to the neighbourhood of Ballycastle, where he routed the MacDonnells and took Sorley Boy prisoner.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['He', 'fought', 'an', 'indecisive', 'battle', 'with', 'Sorley', 'Boy', 'MacDonnell', 'near', 'Coleraine', 'in', '1564', 'and', 'the', 'following', 'year', 'marched', 'from', 'Antrim', 'through', 'the', 'Crillon', 'by', 'Clogh', 'to', 'the', 'neighbourhood', 'of', 'Ballycastle', 'where', 'he', 'routed', 'the', 'MacDonnells', 'and', 'took', 'Sorley', 'Boy', 'prisoner', '.']"
"In the semi-arid districts on the south slope of the mountains the flora consists chiefly of dry grasses, acacias, yuccas and cactuses.","In the semi-arid districts on the south slope of the Tianmu Mountains the flora consists chiefly of dry grasses, acacias, yuccas and cactuses.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'the', 'semi', 'arid', 'districts', 'on', 'the', 'south', 'slope', 'of', 'the', 'Tianmu', 'Mountains', 'the', 'flora', 'consists', 'chiefly', 'of', 'dry', 'grasses', 'acacias', 'yuccas', 'and', 'cactuses', '.']"
"Vermont is a portion of the plateau-like New England upland, broken by mountain ranges, individual mountains and high hills, rising above the general upland surface, and by deep narrow valleys, cut below that surface.","Vermont is a portion of the plateau-like New England upland, broken by Mount Shasta ranges, individual Picos de Europa and high hills, rising above the general upland surface, and by deep narrow valleys, cut below that surface.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Vermont', 'is', 'a', 'portion', 'of', 'the', 'plateau', 'like', 'New', 'England', 'upland', 'broken', 'by', 'Mount', 'Shasta', 'ranges', 'individual', 'Picos', 'de', 'Europa', 'and', 'high', 'hills', 'rising', 'above', 'the', 'general', 'upland', 'surface', 'and', 'by', 'deep', 'narrow', 'valleys', 'cut', 'below', 'that', 'surface', '.']"
Only low brush could grow in so small a space... no trees to prevent a vehicle from plunging into the forested mountain ranges below and beyond.,Only low brush could grow in so small a space... no trees to prevent a vehicle from plunging into the forested Vesuvius ranges below and beyond.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['Only', 'low', 'brush', 'could', 'grow', 'in', 'so', 'small', 'a', 'space', '.', '.', '.', 'no', 'trees', 'to', 'prevent', 'a', 'vehicle', 'from', 'plunging', 'into', 'the', 'forested', 'Vesuvius', 'ranges', 'below', 'and', 'beyond', '.']"
"A small rock trickled down, bouncing and skipping before stopping by Dean's shoe—the slight noise was a rumble in the mountain stillness.","A small rock trickled down, bouncing and skipping before stopping by Dean's shoe—the slight noise was a rumble in the Mount Cook stillness.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O']","['A', 'small', 'rock', 'trickled', 'down', 'bouncing', 'and', 'skipping', 'before', 'stopping', 'by', 'Dean', 's', 'shoe', 'the', 'slight', 'noise', 'was', 'a', 'rumble', 'in', 'the', 'Mount', 'Cook', 'stillness', '.']"
"The coal-seams must have been formed in wellwatered, lowland forests, at the foot of a high mountain range, built up by the Devonian earth movements.","The coal-seams must have been formed in wellwatered, lowland forests, at the foot of a high Hubbard Glacier range, built up by the Devonian earth movements.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'coal', 'seams', 'must', 'have', 'been', 'formed', 'in', 'wellwatered', 'lowland', 'forests', 'at', 'the', 'foot', 'of', 'a', 'high', 'Hubbard', 'Glacier', 'range', 'built', 'up', 'by', 'the', 'Devonian', 'earth', 'movements', '.']"
The district forms a narrow strip of land between the Indian Ocean and the mountains which separate it from the independent kingdom of Siam.,The district forms a narrow strip of land between the Indian Ocean and the Chugach Range which separate it from the independent kingdom of Siam.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'district', 'forms', 'a', 'narrow', 'strip', 'of', 'land', 'between', 'the', 'Indian', 'Ocean', 'and', 'the', 'Chugach', 'Range', 'which', 'separate', 'it', 'from', 'the', 'independent', 'kingdom', 'of', 'Siam', '.']"
